2.512404322624206543e-01 1.080974102020263672e+00 -5.617470666766166687e-02 1.869040913879871368e-02 2.679563760757446289e-01 -1.033677309751510620e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.506281733512878418e-01 1.080774068832397461e+00 -5.617380142211914062e-02 -7.978423498570919037e-03 2.627879679203033447e-01 -1.033675223588943481e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.499012947082519531e-01 1.081503272056579590e+00 -6.667242944240570068e-02 3.348139673471450806e-02 2.566356062889099121e-01 -1.230475157499313354e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.491742074489593506e-01 1.081633090972900391e+00 -6.667119264602661133e-02 6.811648141592741013e-03 2.504832446575164795e-01 -1.230472102761268616e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.484470307826995850e-01 1.081163406372070312e+00 -6.666998565196990967e-02 -1.985810324549674988e-02 2.443308979272842407e-01 -1.230468750000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.476978302001953125e-01 1.081282377243041992e+00 -6.964639574289321899e-02 6.159939803183078766e-03 2.389653325080871582e-01 -1.073112636804580688e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.469485253095626831e-01 1.080801963806152344e+00 -6.964552402496337891e-02 -2.050908468663692474e-02 2.335997819900512695e-01 -1.073110550642013550e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.462515830993652344e-01 1.080653667449951172e+00 -6.381720304489135742e-02 -5.667564924806356430e-03 2.276471406221389771e-01 -1.190530806779861450e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.454773932695388794e-01 1.080463051795959473e+00 -7.158012688159942627e-02 -7.583387661725282669e-03 2.217339873313903809e-01 -1.182630434632301331e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.444893866777420044e-01 1.080399036407470703e+00 -9.248398989439010620e-02 -1.904440927319228649e-03 2.153493314981460571e-01 -1.276932060718536377e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.435012757778167725e-01 1.079735875129699707e+00 -9.248285740613937378e-02 -2.857446111738681793e-02 2.089646905660629272e-01 -1.276928484439849854e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.425131797790527344e-01 1.078473091125488281e+00 -9.248177707195281982e-02 -5.524447932839393616e-02 2.025800496339797974e-01 -1.276924908161163330e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.412482202053070068e-01 1.077909588813781738e+00 -1.197049990296363831e-01 -2.413094229996204376e-02 1.957477629184722900e-01 -1.366461813449859619e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.399832755327224731e-01 1.076746821403503418e+00 -1.197038143873214722e-01 -5.080146342515945435e-02 1.889154613018035889e-01 -1.366457343101501465e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.387182265520095825e-01 1.074984550476074219e+00 -1.197026968002319336e-01 -7.747197896242141724e-02 1.820831894874572754e-01 -1.366453170776367188e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.374529838562011719e-01 1.072623014450073242e+00 -1.197016015648841858e-01 -1.041425019502639771e-01 1.752509623765945435e-01 -1.366448700428009033e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.361396849155426025e-01 1.070423126220703125e+00 -1.247055158019065857e-01 -9.700351208448410034e-02 1.686084121465682983e-01 -1.328511387109756470e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.348262816667556763e-01 1.067623853683471680e+00 -1.247045621275901794e-01 -1.236738339066505432e-01 1.619658768177032471e-01 -1.328507363796234131e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.335127890110015869e-01 1.064225316047668457e+00 -1.247036457061767578e-01 -1.503441631793975830e-01 1.553233414888381958e-01 -1.328503191471099854e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.321852743625640869e-01 1.060827016830444336e+00 -1.263283044099807739e-01 -1.503743678331375122e-01 1.489026397466659546e-01 -1.284140497446060181e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.308576554059982300e-01 1.056829214096069336e+00 -1.263274848461151123e-01 -1.770444810390472412e-01 1.424819529056549072e-01 -1.284136772155761719e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.295300513505935669e-01 1.052232027053833008e+00 -1.263267397880554199e-01 -2.037146091461181641e-01 1.360612958669662476e-01 -1.284133046865463257e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.281964272260665894e-01 1.047614216804504395e+00 -1.257525384426116943e-01 -2.045658677816390991e-01 1.284818202257156372e-01 -1.515894234180450439e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.268627136945724487e-01 1.042397141456604004e+00 -1.257515698671340942e-01 -2.312373667955398560e-01 1.209023818373680115e-01 -1.515888273715972900e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.255726754665374756e-01 1.036587476730346680e+00 -1.202775090932846069e-01 -2.575264275074005127e-01 1.122175008058547974e-01 -1.736974418163299561e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.242134064435958862e-01 1.030960440635681152e+00 -1.257159560918807983e-01 -2.493605166673660278e-01 1.020769476890563965e-01 -2.028109282255172729e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.228540480136871338e-01 1.024734616279602051e+00 -1.257145702838897705e-01 -2.760357558727264404e-01 9.193647652864456177e-02 -2.028094828128814697e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.214863747358322144e-01 1.018765330314636230e+00 -1.267308145761489868e-01 -2.647198736667633057e-01 8.200053125619888306e-02 -1.987190544605255127e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.201187163591384888e-01 1.012197256088256836e+00 -1.267297267913818359e-01 -2.913947999477386475e-01 7.206466048955917358e-02 -1.987176835536956787e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.187548577785491943e-01 1.005846858024597168e+00 -1.265436410903930664e-01 -2.818075716495513916e-01 6.232757493853569031e-02 -1.947416812181472778e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.172884941101074219e-01 9.995062351226806641e-01 -1.364238411188125610e-01 -2.814173400402069092e-01 5.223489180207252502e-02 -2.018535435199737549e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.158221304416656494e-01 9.925668239593505859e-01 -1.364231109619140625e-01 -3.080925941467285156e-01 4.214227944612503052e-02 -2.018521577119827271e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.143557518720626831e-01 9.850289225578308105e-01 -1.364224851131439209e-01 -3.347678184509277344e-01 3.204974532127380371e-02 -2.018507272005081177e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.128176689147949219e-01 9.774827957153320312e-01 -1.433110684156417847e-01 -3.351952731609344482e-01 2.168448641896247864e-02 -2.073050439357757568e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.113239318132400513e-01 9.697787761688232422e-01 -1.402860730886459351e-01 -3.422943055629730225e-01 1.271180622279644012e-02 -1.794534623622894287e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.097248136997222900e-01 9.621655941009521484e-01 -1.521019041538238525e-01 -3.383179306983947754e-01 4.997580777853727341e-03 -1.542843878269195557e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.080917358398437500e-01 9.539461731910705566e-01 -1.563581377267837524e-01 -3.653012812137603760e-01 -1.863669836893677711e-03 -1.372248083353042603e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.065172195434570312e-01 9.454127550125122070e-01 -1.507783830165863037e-01 -3.792915046215057373e-01 -8.456112816929817200e-03 -1.318486034870147705e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.047950774431228638e-01 9.365816116333007812e-01 -1.666024923324584961e-01 -3.925319910049438477e-01 -1.399382948875427246e-02 -1.107545644044876099e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.030878067016601562e-01 9.276798367500305176e-01 -1.651534736156463623e-01 -3.956964313983917236e-01 -1.948527060449123383e-02 -1.098289117217063904e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.013885527849197388e-01 9.187760353088378906e-01 -1.643637716770172119e-01 -3.958090245723724365e-01 -2.497612312436103821e-02 -1.098173111677169800e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.996503770351409912e-01 9.092701673507690430e-01 -1.692526191473007202e-01 -4.225693047046661377e-01 -2.948915027081966400e-02 -9.026023000478744507e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.979122161865234375e-01 8.991644382476806641e-01 -1.692527085542678833e-01 -4.492376744747161865e-01 -3.400216251611709595e-02 -9.026008844375610352e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.962611228227615356e-01 8.890946507453918457e-01 -1.608713567256927490e-01 -4.476484358310699463e-01 -3.817894682288169861e-02 -8.353585004806518555e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.946101188659667969e-01 8.784250617027282715e-01 -1.608714163303375244e-01 -4.743165969848632812e-01 -4.235573112964630127e-02 -8.353573828935623169e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.930022239685058594e-01 8.675797581672668457e-01 -1.567074209451675415e-01 -4.821330010890960693e-01 -4.638891667127609253e-02 -8.066359162330627441e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.913691461086273193e-01 8.566009998321533203e-01 -1.590444743633270264e-01 -4.880831837654113770e-01 -5.060521513223648071e-02 -8.432617783546447754e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.896983087062835693e-01 8.458123803138732910e-01 -1.625122576951980591e-01 -4.796524941921234131e-01 -5.511867627501487732e-02 -9.026949107646942139e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.880274713039398193e-01 8.344241976737976074e-01 -1.625123918056488037e-01 -5.063208937644958496e-01 -5.963214486837387085e-02 -9.026936441659927368e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.864030808210372925e-01 8.231576681137084961e-01 -1.579562723636627197e-01 -5.009220242500305176e-01 -6.406418979167938232e-02 -8.864068984985351562e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.847260445356369019e-01 8.113009929656982422e-01 -1.645783185958862305e-01 -5.270965099334716797e-01 -6.716087460517883301e-02 -6.193364784121513367e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.830490082502365112e-01 7.988445162773132324e-01 -1.645783931016921997e-01 -5.537640452384948730e-01 -7.025755941867828369e-02 -6.193359568715095520e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.813719719648361206e-01 7.857881188392639160e-01 -1.645784676074981689e-01 -5.804315209388732910e-01 -7.335423678159713745e-02 -6.193353980779647827e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.796949356794357300e-01 7.721320390701293945e-01 -1.645785570144653320e-01 -6.070988774299621582e-01 -7.645091414451599121e-02 -6.193351000547409058e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.780178993940353394e-01 7.578759789466857910e-01 -1.645786464214324951e-01 -6.337662935256958008e-01 -7.954759150743484497e-02 -6.193345785140991211e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.763408631086349487e-01 7.430199980735778809e-01 -1.645787507295608521e-01 -6.604337692260742188e-01 -8.264426887035369873e-02 -6.193340942263603210e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.746242493391036987e-01 7.280227541923522949e-01 -1.697044819593429565e-01 -6.666520237922668457e-01 -8.458282798528671265e-02 -3.877132385969161987e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.728055030107498169e-01 7.131682038307189941e-01 -1.807374358177185059e-01 -6.602700352668762207e-01 -8.570142090320587158e-02 -2.237192355096340179e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.709868460893630981e-01 6.977135539054870605e-01 -1.807374507188796997e-01 -6.869367957115173340e-01 -8.682001382112503052e-02 -2.237192168831825256e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.691884994506835938e-01 6.824082136154174805e-01 -1.798365265130996704e-01 -6.802344918251037598e-01 -8.682301640510559082e-02 -6.005815157550387084e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.673921644687652588e-01 6.673547625541687012e-01 -1.807596087455749512e-01 -6.689754128456115723e-01 -8.570029586553573608e-02 2.245420962572097778e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.655035912990570068e-01 6.525024771690368652e-01 -1.909082829952239990e-01 -6.599802374839782715e-01 -8.367025852203369141e-02 4.060114547610282898e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.635761260986328125e-01 6.376705169677734375e-01 -1.944572925567626953e-01 -6.591023802757263184e-01 -8.197921514511108398e-02 3.382103890180587769e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.616436988115310669e-01 6.229161024093627930e-01 -1.947619467973709106e-01 -6.556742787361145020e-01 -8.048222959041595459e-02 2.993982098996639252e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.597246229648590088e-01 6.079384684562683105e-01 -1.944782435894012451e-01 -6.655288934707641602e-01 -7.792605459690093994e-02 5.112334340810775757e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.578978598117828369e-01 5.929215550422668457e-01 -1.855530887842178345e-01 -6.672741770744323730e-01 -7.507963478565216064e-02 5.692849680781364441e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.560769081115722656e-01 5.776214003562927246e-01 -1.849259138107299805e-01 -6.798667907714843750e-01 -7.227969914674758911e-02 5.599837750196456909e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.543406546115875244e-01 5.624626874923706055e-01 -1.766788810491561890e-01 -6.735772490501403809e-01 -6.925413757562637329e-02 6.051130220293998718e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.525653898715972900e-01 5.471138358116149902e-01 -1.803118437528610229e-01 -6.820412874221801758e-01 -6.649599969387054443e-02 5.516288429498672485e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.506987512111663818e-01 5.318631529808044434e-01 -1.888829767704010010e-01 -6.777102947235107422e-01 -6.430246680974960327e-02 4.387057200074195862e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.489795744419097900e-01 5.166953802108764648e-01 -1.746829450130462646e-01 -6.740091443061828613e-01 -6.156384572386741638e-02 5.477236583828926086e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.471601426601409912e-01 5.015659332275390625e-01 -1.841274052858352661e-01 -6.723319888114929199e-01 -5.940924957394599915e-02 4.309206083416938782e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.453763991594314575e-01 4.862540960311889648e-01 -1.806427538394927979e-01 -6.804358363151550293e-01 -5.716619640588760376e-02 4.486087709665298462e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.435198783874511719e-01 4.709825515747070312e-01 -1.874597221612930298e-01 -6.786708235740661621e-01 -5.537140369415283203e-02 3.589586168527603149e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.415712386369705200e-01 4.558017253875732422e-01 -1.961305141448974609e-01 -6.746551394462585449e-01 -5.411999300122261047e-02 2.502800151705741882e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.394885033369064331e-01 4.409822225570678711e-01 -2.103008925914764404e-01 -6.585741639137268066e-01 -5.210575833916664124e-02 4.028459638357162476e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.375531256198883057e-01 4.267073571681976318e-01 -1.960851699113845825e-01 -6.343508958816528320e-01 -4.959613084793090820e-02 5.019279196858406067e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.356771439313888550e-01 4.126420617103576660e-01 -1.902858018875122070e-01 -6.250361204147338867e-01 -4.693548008799552917e-02 5.321260541677474976e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.338474303483963013e-01 3.985452950000762939e-01 -1.857900768518447876e-01 -6.264382600784301758e-01 -4.414339363574981689e-02 5.584156513214111328e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.321653425693511963e-01 3.850308954715728760e-01 -1.715687662363052368e-01 -6.005465388298034668e-01 -4.083131998777389526e-02 6.624169647693634033e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.304558813571929932e-01 3.719756305217742920e-01 -1.728747189044952393e-01 -5.801795125007629395e-01 -3.892456367611885071e-02 3.813534229993820190e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.288961470127105713e-01 3.593537211418151855e-01 -1.584858596324920654e-01 -5.609121322631835938e-01 -3.645079210400581360e-02 4.947554692625999451e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.274450272321701050e-01 3.468010425567626953e-01 -1.480523645877838135e-01 -5.578258037567138672e-01 -3.355041518807411194e-02 5.800755694508552551e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.261756867170333862e-01 3.341721296310424805e-01 -1.286457479000091553e-01 -5.612468719482421875e-01 -3.186201304197311401e-02 3.376809880137443542e-02 0.000000000000000000e+00 0.000000000000000000e+00
